341.6764, 1049.0738
341.6764, 1049.6238
341.6764, 1050.1738
341.6764, 1050.7238
341.6764, 1051.2738
341.6764, 1051.8238
341.6764, 1052.3738
342.2264, 917.4238
342.2264, 917.9738
342.2264, 918.5238
342.2264, 919.0738
342.2264, 919.6238
342.2264, 920.1738
342.2264, 920.7238
342.2264, 921.2738
342.2264, 921.8238
342.2264, 922.3738
342.2264, 1047.4238
342.2264, 1047.9738
342.2264, 1048.5238
342.2264, 1049.0738
342.2264, 1049.6238
342.2264, 1050.1738
342.2264, 1050.7238
342.2264, 1051.2738
342.2264, 1051.8238
342.2264, 1052.3738
342.7764, 917.4238
342.7764, 917.9738
342.7764, 918.5238
342.7764, 919.0738
342.7764, 919.6238
342.7764, 920.1738
342.7764, 920.7238
342.7764, 921.2738
342.7764, 921.8238
342.7764, 922.3738
342.7764, 1047.4238
342.7764, 1047.9738
342.7764, 1048.5238
342.7764, 1049.0738
342.7764, 1049.6238
342.7764, 1050.1738
342.7764, 1050.7238
342.7764, 1051.2738
342.7764, 1051.8238
342.7764, 1052.3738
343.3264, 917.4238
343.3264, 917.9738
343.3264, 918.5238
343.3264, 919.0738
343.3264, 919.6238
343.3264, 920.1738
343.3264, 920.7238
343.3264, 921.2738
343.3264, 921.8238
343.3264, 922.3738
343.3264, 1047.4238
343.3264, 1047.9738
343.3264, 1048.5238
343.3264, 1049.0738
343.3264, 1049.6238
343.3264, 1050.1738
343.3264, 1050.7238
343.3264, 1051.2738
343.3264, 1051.8238
343.3264, 1052.3738
343.8764, 917.4238
343.8764, 917.9738
343.8764, 918.5238
343.8764, 919.0738
343.8764, 919.6238
343.8764, 920.1738
343.8764, 920.7238
343.8764, 921.2738
343.8764, 921.8238
343.8764, 922.3738
343.8764, 1047.4238
343.8764, 1047.9738
343.8764, 1048.5238
343.8764, 1049.0738
343.8764, 1049.6238
343.8764, 1050.1738
343.8764, 1050.7238
343.8764, 1051.2738
343.8764, 1051.8238
343.8764, 1052.3738
345.5264, 917.4238
345.5264, 917.9738
345.5264, 918.5238
345.5264, 919.0738
345.5264, 919.6238
345.5264, 920.1738
345.5264, 920.7238
345.5264, 921.2738
345.5264, 921.8238
345.5264, 922.3738
345.5264, 1047.4238
345.5264, 1047.9738
345.5264, 1048.5238
345.5264, 1049.0738
345.5264, 1049.6238
345.5264, 1050.1738
345.5264, 1050.7238
345.5264, 1051.2738
345.5264, 1051.8238
345.5264, 1052.3738
346.0764, 917.4238
346.0764, 917.9738
346.0764, 918.5238
346.0764, 919.0738
346.0764, 919.6238
346.0764, 920.1738
346.0764, 920.7238
346.0764, 921.2738
346.0764, 921.8238
346.0764, 922.3738
346.0764, 1047.4238
346.0764, 1047.9738
346.0764, 1048.5238
346.0764, 1049.0738
346.0764, 1049.6238
346.0764, 1050.1738
346.0764, 1050.7238
346.0764, 1051.2738
346.0764, 1051.8238
346.0764, 1052.3738
346.6264, 917.4238
346.6264, 917.9738
346.6264, 918.5238
346.6264, 919.0738
346.6264, 919.6238
346.6264, 920.1738
346.6264, 920.7238
346.6264, 921.2738
346.6264, 921.8238
346.6264, 922.3738
346.6264, 1047.4238
346.6264, 1047.9738
346.6264, 1048.5238
346.6264, 1049.0738
346.6264, 1049.6238
346.6264, 1050.1738
346.6264, 1050.7238
346.6264, 1051.2738
346.6264, 1051.8238
346.6264, 1052.3738
347.1764, 917.4238
347.1764, 917.9738
347.1764, 918.5238
347.1764, 919.0738
347.1764, 919.6238
347.1764, 920.1738
347.1764, 920.7238
347.1764, 921.2738
347.1764, 921.8238
347.1764, 922.3738
347.1764, 1047.4238
347.1764, 1047.9738
347.1764, 1048.5238
347.1764, 1049.0738
347.1764, 1049.6238
347.1764, 1050.1738
347.1764, 1050.7238
347.1764, 1051.2738
347.1764, 1051.8238
347.1764, 1052.3738
347.7264, 917.4238
347.7264, 917.9738
347.7264, 918.5238
347.7264, 919.0738
347.7264, 919.6238
347.7264, 920.1738
347.7264, 920.7238
347.7264, 921.2738
347.7264, 921.8238
347.7264, 922.3738
347.7264, 1047.4238
347.7264, 1047.9738
347.7264, 1048.5238
347.7264, 1049.0738
347.7264, 1049.6238
347.7264, 1050.1738
347.7264, 1050.7238
347.7264, 1051.2738
347.7264, 1051.8238
347.7264, 1052.3738
348.2764, 917.4238
348.2764, 917.9738
348.2764, 918.5238
348.2764, 919.0738
348.2764, 919.6238
348.2764, 920.1738
348.2764, 920.7238
348.2764, 921.2738
348.2764, 921.8238
348.2764, 922.3738
348.2764, 1047.4238
348.2764, 1047.9738
348.2764, 1048.5238
348.2764, 1049.0738
348.2764, 1049.6238
348.2764, 1050.1738
348.2764, 1050.7238
348.2764, 1051.2738
348.2764, 1051.8238
348.2764, 1052.3738
348.8264, 917.4238
348.8264, 917.9738
348.8264, 918.5238
348.8264, 919.0738
348.8264, 919.6238
348.8264, 920.1738
348.8264, 920.7238
348.8264, 921.2738
348.8264, 921.8238
348.8264, 922.3738
348.8264, 1047.4238
348.8264, 1047.9738
348.8264, 1048.5238
348.8264, 1049.0738
348.8264, 1049.6238
348.8264, 1050.1738
348.8264, 1050.7238
348.8264, 1051.2738
348.8264, 1051.8238
348.8264, 1052.3738
349.3764, 917.4238
349.3764, 917.9738
349.3764, 918.5238
349.3764, 919.0738
349.3764, 919.6238
349.3764, 920.1738
349.3764, 920.7238
349.3764, 921.2738
349.3764, 921.8238
349.3764, 922.3738
349.3764, 1047.4238
349.3764, 1047.9738
349.3764, 1048.5238
349.3764, 1049.0738
349.3764, 1049.6238
349.3764, 1050.1738
349.3764, 1050.7238
349.3764, 1051.2738
349.3764, 1051.8238
349.3764, 1052.3738
349.9264, 917.4238
349.9264, 917.9738
349.9264, 918.5238
349.9264, 919.0738
349.9264, 919.6238
349.9264, 920.1738
349.9264, 920.7238
349.9264, 921.2738
349.9264, 921.8238
349.9264, 922.3738
349.9264, 1047.4238
349.9264, 1047.9738
349.9264, 1048.5238
349.9264, 1049.0738
349.9264, 1049.6238
349.9264, 1050.1738
349.9264, 1050.7238
349.9264, 1051.2738
349.9264, 1051.8238
349.9264, 1052.3738
350.4764, 917.4238
350.4764, 917.9738
350.4764, 918.5238
350.4764, 919.0738
350.4764, 919.6238
350.4764, 920.1738
350.4764, 920.7238
350.4764, 921.2738
350.4764, 921.8238
350.4764, 922.3738
350.4764, 1047.4238
350.4764, 1047.9738
350.4764, 1048.5238
350.4764, 1049.0738
350.4764, 1049.6238
350.4764, 1050.1738
350.4764, 1050.7238
350.4764, 1051.2738
350.4764, 1051.8238
350.4764, 1052.3738
351.0264, 917.4238
351.0264, 917.9738
351.0264, 918.5238
351.0264, 919.0738
351.0264, 919.6238
351.0264, 920.1738
351.0264, 920.7238
351.0264, 921.2738
351.0264, 921.8238
351.0264, 922.3738
351.0264, 1047.4238
351.0264, 1047.9738
351.0264, 1048.5238
351.0264, 1049.0738
351.0264, 1049.6238
351.0264, 1050.1738
351.0264, 1050.7238
351.0264, 1051.2738
351.0264, 1051.8238
351.0264, 1052.3738
351.5764, 917.4238
351.5764, 917.9738
351.5764, 918.5238
351.5764, 919.0738
351.5764, 919.6238
351.5764, 920.1738
351.5764, 920.7238
351.5764, 921.2738
351.5764, 921.8238
351.5764, 922.3738
351.5764, 1047.4238
351.5764, 1047.9738
351.5764, 1048.5238
351.5764, 1049.0738
351.5764, 1049.6238
351.5764, 1050.1738
351.5764, 1050.7238
351.5764, 1051.2738
351.5764, 1051.8238
351.5764, 1052.3738
352.1264, 917.4238
352.1264, 917.9738
352.1264, 918.5238
352.1264, 919.0738
352.1264, 919.6238
352.1264, 920.1738
352.1264, 920.7238
352.1264, 921.2738
352.1264, 921.8238
352.1264, 922.3738
352.1264, 1047.4238
352.1264, 1047.9738
352.1264, 1048.5238
352.1264, 1049.0738
352.1264, 1049.6238
352.1264, 1050.1738
352.1264, 1050.7238
352.1264, 1051.2738
352.1264, 1051.8238
352.1264, 1052.3738
352.6764, 917.4238
352.6764, 917.9738
352.6764, 918.5238
352.6764, 919.0738
352.6764, 919.6238
352.6764, 920.1738
352.6764, 920.7238
352.6764, 921.2738
352.6764, 921.8238
352.6764, 922.3738
352.6764, 1047.4238
352.6764, 1047.9738
352.6764, 1048.5238
352.6764, 1049.0738
352.6764, 1049.6238
352.6764, 1050.1738
352.6764, 1050.7238
352.6764, 1051.2738
352.6764, 1051.8238
352.6764, 1052.3738
353.2264, 917.4238
353.2264, 917.9738
353.2264, 918.5238
353.2264, 919.0738
353.2264, 919.6238
353.2264, 920.1738
353.2264, 920.7238
353.2264, 921.2738
353.2264, 921.8238
353.2264, 922.3738
353.2264, 1047.4238
353.2264, 1047.9738
353.2264, 1048.5238
353.2264, 1049.0738
353.2264, 1049.6238
353.2264, 1050.1738
353.2264, 1050.7238
353.2264, 1051.2738
353.2264, 1051.8238
353.2264, 1052.3738
353.7764, 917.4238
353.7764, 917.9738
353.7764, 918.5238
353.7764, 919.0738
353.7764, 919.6238
353.7764, 920.1738
353.7764, 920.7238
353.7764, 921.2738
353.7764, 921.8238
353.7764, 922.3738
353.7764, 1047.4238
353.7764, 1047.9738
353.7764, 1048.5238
353.7764, 1049.0738
353.7764, 1049.6238
353.7764, 1050.1738
353.7764, 1050.7238
353.7764, 1051.2738
353.7764, 1051.8238
353.7764, 1052.3738
354.3264, 917.4238
354.3264, 917.9738
354.3264, 918.5238
354.3264, 919.0738
354.3264, 919.6238
354.3264, 920.1738
354.3264, 920.7238
354.3264, 921.2738
354.3264, 921.8238
354.3264, 922.3738
354.3264, 1047.4238
354.3264, 1047.9738
354.3264, 1048.5238
354.3264, 1049.0738
354.3264, 1049.6238
354.3264, 1050.1738
354.3264, 1050.7238
354.3264, 1051.2738
354.3264, 1051.8238
354.3264, 1052.3738
361.4764, 917.4238
361.4764, 917.9738
361.4764, 918.5238
361.4764, 919.0738
361.4764, 919.6238
361.4764, 920.1738
361.4764, 920.7238
361.4764, 921.2738
361.4764, 921.8238
361.4764, 922.3738
361.4764, 1047.4238
361.4764, 1047.9738
361.4764, 1048.5238
361.4764, 1049.0738
361.4764, 1049.6238
361.4764, 1050.1738
361.4764, 1050.7238
361.4764, 1051.2738
361.4764, 1051.8238
361.4764, 1052.3738
362.0264, 917.4238
362.0264, 917.9738
362.0264, 918.5238
362.0264, 919.0738
362.0264, 919.6238
362.0264, 920.1738
362.0264, 920.7238
362.0264, 921.2738
362.0264, 921.8238
362.0264, 922.3738
362.0264, 1047.4238
362.0264, 1047.9738
362.0264, 1048.5238
362.0264, 1049.0738
362.0264, 1049.6238
362.0264, 1050.1738
362.0264, 1050.7238
362.0264, 1051.2738
362.0264, 1051.8238
362.0264, 1052.3738
362.5764, 917.4238
362.5764, 917.9738
362.5764, 918.5238
362.5764, 919.0738
362.5764, 919.6238
362.5764, 920.1738
362.5764, 920.7238
362.5764, 921.2738
362.5764, 921.8238
362.5764, 922.3738
362.5764, 1047.4238
362.5764, 1047.9738
362.5764, 1048.5238
362.5764, 1049.0738
362.5764, 1049.6238
362.5764, 1050.1738
362.5764, 1050.7238
362.5764, 1051.2738
362.5764, 1051.8238
362.5764, 1052.3738
363.1264, 917.4238
363.1264, 917.9738
363.1264, 918.5238
363.1264, 919.0738
363.1264, 919.6238
363.1264, 920.1738
363.1264, 920.7238
363.1264, 921.2738
363.1264, 921.8238
363.1264, 922.3738
363.1264, 1047.4238
363.1264, 1047.9738
363.1264, 1048.5238
363.1264, 1049.0738
363.1264, 1049.6238
363.1264, 1050.1738
363.1264, 1050.7238
363.1264, 1051.2738
363.1264, 1051.8238
363.1264, 1052.3738
363.6764, 917.4238
363.6764, 917.9738
363.6764, 918.5238
363.6764, 919.0738
363.6764, 919.6238
363.6764, 920.1738
363.6764, 920.7238
363.6764, 921.2738
363.6764, 921.8238
363.6764, 922.3738
363.6764, 1047.4238
363.6764, 1047.9738
363.6764, 1048.5238
363.6764, 1049.0738
363.6764, 1049.6238
363.6764, 1050.1738
363.6764, 1050.7238
363.6764, 1051.2738
363.6764, 1051.8238
363.6764, 1052.3738
364.2264, 917.4238
364.2264, 917.9738
364.2264, 918.5238
364.2264, 919.0738
364.2264, 919.6238
364.2264, 920.1738
364.2264, 920.7238
364.2264, 921.2738
364.2264, 921.8238
364.2264, 922.3738
364.2264, 1047.4238
364.2264, 1047.9738
364.2264, 1048.5238
364.2264, 1049.0738
364.2264, 1049.6238
364.2264, 1050.1738
364.2264, 1050.7238
364.2264, 1051.2738
364.2264, 1051.8238
364.2264, 1052.3738
364.7764, 917.4238
364.7764, 917.9738
364.7764, 918.5238
364.7764, 919.0738
364.7764, 919.6238
364.7764, 920.1738
364.7764, 920.7238
364.7764, 921.2738
364.7764, 921.8238
364.7764, 922.3738
364.7764, 1047.4238
364.7764, 1047.9738
364.7764, 1048.5238
364.7764, 1049.0738
364.7764, 1049.6238
364.7764, 1050.1738
364.7764, 1050.7238
364.7764, 1051.2738
364.7764, 1051.8238
364.7764, 1052.3738
365.3264, 917.4238
365.3264, 917.9738
365.3264, 918.5238
365.3264, 919.0738
365.3264, 919.6238
365.3264, 920.1738
365.3264, 920.7238
365.3264, 921.2738
365.3264, 921.8238
365.3264, 922.3738
365.3264, 1047.4238
365.3264, 1047.9738
365.3264, 1048.5238
365.3264, 1049.0738
365.3264, 1049.6238
365.3264, 1050.1738
365.3264, 1050.7238
365.3264, 1051.2738
365.3264, 1051.8238
365.3264, 1052.3738
365.8764, 917.4238
365.8764, 917.9738
365.8764, 918.5238
365.8764, 919.0738
365.8764, 919.6238
365.8764, 920.1738
365.8764, 920.7238
365.8764, 921.2738
365.8764, 921.8238
365.8764, 922.3738
365.8764, 1047.4238
365.8764, 1047.9738
365.8764, 1048.5238
365.8764, 1049.0738
365.8764, 1049.6238
365.8764, 1050.1738
365.8764, 1050.7238
365.8764, 1051.2738
365.8764, 1051.8238
365.8764, 1052.3738
366.4264, 917.4238
366.4264, 917.9738
366.4264, 918.5238
366.4264, 919.0738
366.4264, 919.6238
366.4264, 920.1738
366.4264, 920.7238
366.4264, 921.2738
366.4264, 921.8238
366.4264, 922.3738
366.4264, 1047.4238
366.4264, 1047.9738
366.4264, 1048.5238
366.4264, 1049.0738
366.4264, 1049.6238
366.4264, 1050.1738
366.4264, 1050.7238
366.4264, 1051.2738
366.4264, 1051.8238
366.4264, 1052.3738
366.9764, 917.4238
366.9764, 917.9738
366.9764, 918.5238
366.9764, 919.0738
366.9764, 919.6238
366.9764, 920.1738
366.9764, 920.7238
366.9764, 921.2738
366.9764, 921.8238
366.9764, 922.3738
366.9764, 1047.4238
366.9764, 1047.9738
366.9764, 1048.5238
366.9764, 1049.0738
366.9764, 1049.6238
366.9764, 1050.1738
366.9764, 1050.7238
366.9764, 1051.2738
366.9764, 1051.8238
366.9764, 1052.3738
367.5264, 917.4238
367.5264, 917.9738
367.5264, 918.5238
367.5264, 919.0738
367.5264, 919.6238
367.5264, 920.1738
367.5264, 920.7238
367.5264, 921.2738
367.5264, 921.8238
367.5264, 922.3738
367.5264, 1047.4238
367.5264, 1047.9738
367.5264, 1048.5238
367.5264, 1049.0738
367.5264, 1049.6238
367.5264, 1050.1738
367.5264, 1050.7238
367.5264, 1051.2738
367.5264, 1051.8238
367.5264, 1052.3738
368.0764, 917.4238
368.0764, 917.9738
368.0764, 918.5238
368.0764, 919.0738
368.0764, 919.6238
368.0764, 920.1738
368.0764, 920.7238
368.0764, 921.2738
368.0764, 921.8238
368.0764, 922.3738
368.0764, 1047.4238
368.0764, 1047.9738
368.0764, 1048.5238
368.0764, 1049.0738
368.0764, 1049.6238
368.0764, 1050.1738
368.0764, 1050.7238
368.0764, 1051.2738
368.0764, 1051.8238
368.0764, 1052.3738
368.6264, 917.4238
368.6264, 917.9738
368.6264, 918.5238
368.6264, 919.0738
368.6264, 919.6238
368.6264, 920.1738
368.6264, 920.7238
368.6264, 921.2738
368.6264, 921.8238
368.6264, 922.3738
368.6264, 1047.4238
368.6264, 1047.9738
368.6264, 1048.5238
368.6264, 1049.0738
368.6264, 1049.6238
368.6264, 1050.1738
368.6264, 1050.7238
368.6264, 1051.2738
368.6264, 1051.8238
368.6264, 1052.3738
369.1764, 917.4238
369.1764, 917.9738
369.1764, 918.5238
369.1764, 919.0738
369.1764, 919.6238
369.1764, 920.1738
369.1764, 920.7238
369.1764, 921.2738
369.1764, 921.8238
369.1764, 922.3738
369.1764, 1047.4238
369.1764, 1047.9738
369.1764, 1048.5238
369.1764, 1049.0738
369.1764, 1049.6238
369.1764, 1050.1738
369.1764, 1050.7238
369.1764, 1051.2738
369.1764, 1051.8238
369.1764, 1052.3738
369.7264, 917.4238
369.7264, 917.9738
369.7264, 918.5238
369.7264, 919.0738
369.7264, 919.6238
369.7264, 920.1738
369.7264, 920.7238
369.7264, 921.2738
369.7264, 921.8238
369.7264, 922.3738
369.7264, 1047.4238
369.7264, 1047.9738
369.7264, 1048.5238
369.7264, 1049.0738
369.7264, 1049.6238
369.7264, 1050.1738
369.7264, 1050.7238
369.7264, 1051.2738
369.7264, 1051.8238
369.7264, 1052.3738
370.2764, 917.4238
370.2764, 917.9738
370.2764, 918.5238
370.2764, 919.0738
370.2764, 919.6238
370.2764, 920.1738
370.2764, 920.7238
370.2764, 921.2738
370.2764, 921.8238
370.2764, 922.3738
370.2764, 1047.4238
370.2764, 1047.9738
370.2764, 1048.5238
370.2764, 1049.0738
370.2764, 1049.6238
370.2764, 1050.1738
370.2764, 1050.7238
370.2764, 1051.2738
370.2764, 1051.8238
370.2764, 1052.3738
371.9264, 917.4238
371.9264, 917.9738
371.9264, 918.5238
371.9264, 919.0738
371.9264, 919.6238
371.9264, 920.1738
371.9264, 920.7238
371.9264, 921.2738
371.9264, 921.8238
371.9264, 922.3738
371.9264, 1047.4238
371.9264, 1047.9738
371.9264, 1048.5238
371.9264, 1049.0738
371.9264, 1049.6238
371.9264, 1050.1738
371.9264, 1050.7238
371.9264, 1051.2738
371.9264, 1051.8238
371.9264, 1052.3738
372.4764, 917.4238
372.4764, 917.9738
372.4764, 918.5238
372.4764, 919.0738
372.4764, 919.6238
372.4764, 920.1738
372.4764, 920.7238
372.4764, 921.2738
372.4764, 921.8238
372.4764, 922.3738
372.4764, 1047.4238
372.4764, 1047.9738
372.4764, 1048.5238
372.4764, 1049.0738
372.4764, 1049.6238
372.4764, 1050.1738
372.4764, 1050.7238
372.4764, 1051.2738
372.4764, 1051.8238
372.4764, 1052.3738
373.0264, 917.4238
373.0264, 917.9738
373.0264, 918.5238
373.0264, 919.0738
373.0264, 919.6238
373.0264, 920.1738
373.0264, 920.7238
373.0264, 921.2738
373.0264, 921.8238
373.0264, 922.3738
373.0264, 1047.4238
373.0264, 1047.9738
373.0264, 1048.5238
373.0264, 1049.0738
373.0264, 1049.6238
373.0264, 1050.1738
373.0264, 1050.7238
373.0264, 1051.2738
373.0264, 1051.8238
373.0264, 1052.3738
373.5764, 917.4238
373.5764, 917.9738
373.5764, 918.5238
373.5764, 919.0738
373.5764, 919.6238
373.5764, 920.1738
373.5764, 920.7238
373.5764, 921.2738
373.5764, 921.8238
373.5764, 922.3738
373.5764, 1047.4238
373.5764, 1047.9738
373.5764, 1048.5238
373.5764, 1049.0738
373.5764, 1049.6238
373.5764, 1050.1738
373.5764, 1050.7238
373.5764, 1051.2738
373.5764, 1051.8238
373.5764, 1052.3738
374.1264, 917.4238
374.1264, 917.9738
374.1264, 918.5238
374.1264, 919.0738
374.1264, 919.6238
374.1264, 920.1738
374.1264, 920.7238
374.1264, 921.2738
374.1264, 921.8238
374.1264, 922.3738
374.1264, 1047.4238
374.1264, 1047.9738
374.1264, 1048.5238
374.1264, 1049.0738
374.1264, 1049.6238
374.1264, 1050.1738
374.1264, 1050.7238
374.1264, 1051.2738
374.1264, 1051.8238
374.1264, 1052.3738
374.6764, 917.4238
374.6764, 917.9738
374.6764, 918.5238
374.6764, 919.0738
374.6764, 919.6238
374.6764, 920.1738
374.6764, 920.7238
374.6764, 921.2738
374.6764, 921.8238
374.6764, 922.3738
374.6764, 1047.4238
374.6764, 1047.9738
374.6764, 1048.5238
374.6764, 1049.0738
374.6764, 1049.6238
374.6764, 1050.1738
374.6764, 1050.7238
374.6764, 1051.2738
374.6764, 1051.8238
374.6764, 1052.3738
375.2264, 917.4238
375.2264, 917.9738
375.2264, 918.5238
375.2264, 919.0738
375.2264, 919.6238
375.2264, 920.1738
375.2264, 920.7238
375.2264, 921.2738
375.2264, 921.8238
375.2264, 922.3738
375.2264, 1047.4238
375.2264, 1047.9738
375.2264, 1048.5238
375.2264, 1049.0738
375.2264, 1049.6238
375.2264, 1050.1738
375.2264, 1050.7238
375.2264, 1051.2738
375.2264, 1051.8238
375.2264, 1052.3738
375.7764, 917.4238
375.7764, 917.9738
375.7764, 918.5238
375.7764, 919.0738
375.7764, 919.6238
375.7764, 920.1738
375.7764, 920.7238
375.7764, 921.2738
375.7764, 921.8238
375.7764, 922.3738
375.7764, 1047.4238
375.7764, 1047.9738
375.7764, 1048.5238
375.7764, 1049.0738
375.7764, 1049.6238
375.7764, 1050.1738
375.7764, 1050.7238
375.7764, 1051.2738
375.7764, 1051.8238
375.7764, 1052.3738
376.3264, 917.4238
376.3264, 917.9738
376.3264, 918.5238
376.3264, 919.0738
376.3264, 919.6238
376.3264, 920.1738
376.3264, 920.7238
376.3264, 921.2738
376.3264, 921.8238
376.3264, 922.3738
376.3264, 1047.4238
376.3264, 1047.9738
376.3264, 1048.5238
376.3264, 1049.0738
376.3264, 1049.6238
376.3264, 1050.1738
376.3264, 1050.7238
376.3264, 1051.2738
376.3264, 1051.8238
376.3264, 1052.3738
376.8764, 917.4238
376.8764, 917.9738
376.8764, 918.5238
376.8764, 919.0738
376.8764, 919.6238
376.8764, 920.1738
376.8764, 920.7238
376.8764, 921.2738
376.8764, 921.8238
376.8764, 922.3738
376.8764, 1047.4238
376.8764, 1047.9738
376.8764, 1048.5238
376.8764, 1049.0738
376.8764, 1049.6238
376.8764, 1050.1738
376.8764, 1050.7238
376.8764, 1051.2738
376.8764, 1051.8238
376.8764, 1052.3738
388.9264, 917.4238
388.9264, 917.9738
388.9264, 918.5238
388.9264, 919.0738
388.9264, 919.6238
388.9264, 920.1738
388.9264, 920.7238
388.9264, 921.2738
388.9264, 921.8238
388.9264, 922.3738
388.9264, 1047.4238
388.9264, 1047.9738
388.9264, 1048.5238
388.9264, 1049.0738
388.9264, 1049.6238
388.9264, 1050.1738
388.9264, 1050.7238
388.9264, 1051.2738
388.9264, 1051.8238
388.9264, 1052.3738
389.4764, 917.4238
389.4764, 917.9738
389.4764, 918.5238
389.4764, 919.0738
389.4764, 919.6238
389.4764, 920.1738
389.4764, 920.7238
389.4764, 921.2738
389.4764, 921.8238
389.4764, 922.3738
389.4764, 1047.4238
389.4764, 1047.9738
389.4764, 1048.5238
389.4764, 1049.0738
389.4764, 1049.6238
389.4764, 1050.1738
389.4764, 1050.7238
389.4764, 1051.2738
389.4764, 1051.8238
389.4764, 1052.3738
390.0264, 917.4238
390.0264, 917.9738
390.0264, 918.5238
390.0264, 919.0738
390.0264, 919.6238
390.0264, 920.1738
390.0264, 920.7238
390.0264, 921.2738
390.0264, 921.8238
390.0264, 922.3738
390.0264, 1047.4238
390.0264, 1047.9738
390.0264, 1048.5238
390.0264, 1049.0738
390.0264, 1049.6238
390.0264, 1050.1738
390.0264, 1050.7238
390.0264, 1051.2738
390.0264, 1051.8238
390.0264, 1052.3738
390.5764, 917.4238
390.5764, 917.9738
390.5764, 918.5238
390.5764, 919.0738
390.5764, 919.6238
390.5764, 920.1738
390.5764, 920.7238
390.5764, 921.2738
390.5764, 921.8238
390.5764, 922.3738
390.5764, 1047.4238
390.5764, 1047.9738
390.5764, 1048.5238
390.5764, 1049.0738
390.5764, 1049.6238
390.5764, 1050.1738
390.5764, 1050.7238
390.5764, 1051.2738
390.5764, 1051.8238
390.5764, 1052.3738
391.1264, 917.4238
391.1264, 917.9738
391.1264, 918.5238
391.1264, 919.0738
391.1264, 919.6238
391.1264, 920.1738
391.1264, 920.7238
391.1264, 921.2738
391.1264, 921.8238
391.1264, 922.3738
391.1264, 1047.4238
391.1264, 1047.9738
391.1264, 1048.5238
391.1264, 1049.0738
391.1264, 1049.6238
391.1264, 1050.1738
391.1264, 1050.7238
391.1264, 1051.2738
391.1264, 1051.8238
391.1264, 1052.3738
391.6764, 917.4238
391.6764, 917.9738
391.6764, 918.5238
391.6764, 919.0738
391.6764, 919.6238
391.6764, 920.1738
391.6764, 920.7238
391.6764, 921.2738
391.6764, 921.8238
391.6764, 922.3738
391.6764, 1047.4238
391.6764, 1047.9738
391.6764, 1048.5238
391.6764, 1049.0738
391.6764, 1049.6238
391.6764, 1050.1738
391.6764, 1050.7238
391.6764, 1051.2738
391.6764, 1051.8238
391.6764, 1052.3738
392.2264, 917.4238
392.2264, 917.9738
392.2264, 918.5238
392.2264, 919.0738
392.2264, 919.6238
392.2264, 920.1738
392.2264, 920.7238
392.2264, 921.2738
392.2264, 921.8238
392.2264, 922.3738
392.2264, 1047.4238
392.2264, 1047.9738
392.2264, 1048.5238
392.2264, 1049.0738
392.2264, 1049.6238
392.2264, 1050.1738
392.2264, 1050.7238
